student_id,favorite_team,demographic,low_income,first_gen
978d67a8,Milwaukee Brewers,Grass,No,No
97919a42,Milwaukee Brewers,Fire,No,Unknown
9792c06e,Milwaukee Brewers,Water,No,No
97937967,Milwaukee Brewers,Grass,No,No
97964f4f,Washington Nationals,Fire,Yes,Yes
9798aa10,Washington Nationals,Grass,No,No
979bec69,Milwaukee Brewers,Water,No,No
979dcbf8,Washington Nationals,Fire,No,No
97b58d85,Milwaukee Brewers,Water,No,No
97bc1338,Washington Nationals,Water,No,No
97c08e5e,Washington Nationals,Fire,No,No
97c62011,Milwaukee Brewers,Dragon,No,No
97d37321,Washington Nationals,Grass,No,No
97e063ca,Milwaukee Brewers,Fire,Yes,No
97ed35e7,Washington Nationals,Water,Yes,Unknown
97fa8813,Baltimore Orioles,Water,Yes,No
97ff5909,Milwaukee Brewers,Fire,No,Yes
980f4a8b,Milwaukee Brewers,Grass,No,No
9810c705,Washington Nationals,Fire,Yes,Yes
982bcce7,Washington Nationals,Grass,No,No
983bfca3,Milwaukee Brewers,Fire,No,No
983f9b77,Milwaukee Brewers,Fire,No,Yes
98452d97,Washington Nationals,Grass,No,No
984b3c86,Washington Nationals,Grass,No,Unknown
984ef4c3,Washington Nationals,Fire,No,Yes
984fbfbc,Baltimore Orioles,Fairy,No,No
9850e3ef,Washington Nationals,Water,No,No
9860c319,Milwaukee Brewers,Grass,No,No
9865ec6e,Milwaukee Brewers,Fire,No,No
986733bd,Washington Nationals,Fire,Yes,No
988b840c,Milwaukee Brewers,Fairy,No,No
989c2c1b,Washington Nationals,Fire,No,Yes
989c86db,Milwaukee Brewers,Grass,No,No
98a67acf,Milwaukee Brewers,Water,No,No
98a6d790,Baltimore Orioles,Grass,No,No
98a73629,Baltimore Orioles,Water,No,No
98c685b6,Washington Nationals,Grass,No,No
98c71429,Milwaukee Brewers,Grass,No,No
98c89a33,Washington Nationals,Fairy,No,No
98d17b9b,Washington Nationals,Grass,Yes,No
98d4a0ab,Washington Nationals,Fire,No,No
98deb331,Washington Nationals,Water,No,No
98e6cd8d,Washington Nationals,Water,No,Yes
98ebb77b,Washington Nationals,Grass,No,No
98ee4ab1,Washington Nationals,Dragon,Yes,No
99012da4,Milwaukee Brewers,Water,Yes,No
99047c13,Washington Nationals,Fire,Yes,No
990a1593,Milwaukee Brewers,Fire,Yes,Yes
990b4761,Washington Nationals,Grass,Yes,Yes
99165920,Washington Nationals,Dragon,Yes,No
991881ee,Washington Nationals,Water,No,No
991d28dc,Milwaukee Brewers,Water,No,No
991e888a,Milwaukee Brewers,Psychic,Yes,No
9924088a,Washington Nationals,Dragon,No,No
992705ae,Washington Nationals,Water,No,No
992abf05,Washington Nationals,Fire,No,No
992fd917,Milwaukee Brewers,Grass,No,No
99320443,Washington Nationals,Water,Yes,No
99350850,Washington Nationals,Dragon,No,No
995244e3,Milwaukee Brewers,Water,No,No
9966109a,Milwaukee Brewers,Water,No,No
99909e68,Washington Nationals,Fire,Yes,Yes
999167e0,Milwaukee Brewers,Water,Yes,No
999b0ccb,Washington Nationals,Fire,Yes,Yes
99a24a03,Washington Nationals,Grass,No,No
99a300d1,Washington Nationals,Water,No,No
99a41c06,Milwaukee Brewers,Grass,No,No
99a4dc79,Washington Nationals,Water,No,No
99a69864,Milwaukee Brewers,Water,No,Yes
99ace604,Milwaukee Brewers,Grass,Yes,Yes
99b5fc7a,Washington Nationals,Grass,No,No
99c88110,Washington Nationals,Fire,Yes,Unknown
99e25843,Milwaukee Brewers,Fire,No,No
99f3d543,Milwaukee Brewers,Grass,No,No
99ff319d,Washington Nationals,Grass,No,No
9a03b9b8,Washington Nationals,Fire,No,No
9a04c29d,Milwaukee Brewers,Grass,No,No
9a1490b8,Milwaukee Brewers,Grass,No,No
9a1d4411,Milwaukee Brewers,Dragon,No,No
9a210e60,Washington Nationals,Fire,Yes,Yes
9a213ca0,Milwaukee Brewers,Fire,Yes,No
9a221df5,Washington Nationals,Grass,Yes,Yes
9a282789,Milwaukee Brewers,Grass,No,Yes
9a315730,Washington Nationals,Grass,Yes,No
9a374958,Milwaukee Brewers,Water,Yes,No
9a3e9299,Milwaukee Brewers,Water,No,No
9a4127d8,Milwaukee Brewers,Fire,No,No
9a4a9113,Washington Nationals,Grass,No,No
9a4aa89c,Washington Nationals,Water,Yes,No
9a5c1a0f,Washington Nationals,Grass,No,No
9a76a5b0,Milwaukee Brewers,Fire,Yes,Unknown
9a77dede,Washington Nationals,Grass,No,No
9a7daf23,Washington Nationals,Water,No,No
9a7dff6d,Washington Nationals,Fire,No,No
9a82f68f,Milwaukee Brewers,Water,Yes,No
9a8d3ad3,Milwaukee Brewers,Water,No,Yes
9a8fd2b6,Milwaukee Brewers,Fire,Yes,No
9a924d4b,Milwaukee Brewers,Water,No,No
9aa13c71,Washington Nationals,Water,No,No
9aa26a2d,Washington Nationals,Water,No,No
9abaa697,Washington Nationals,Water,No,No
9abb1443,Washington Nationals,Water,No,No
9ac4075d,Milwaukee Brewers,Water,No,No
9ad3f888,Washington Nationals,Dragon,Yes,No
9ad53c53,Washington Nationals,Water,Yes,Yes
9ade7a51,Washington Nationals,Water,Yes,Yes
9adece6e,Washington Nationals,Fire,Yes,No
9aef42d4,Milwaukee Brewers,Grass,No,No
9af0706d,Milwaukee Brewers,Water,No,No
9af832a8,Milwaukee Brewers,Grass,No,No
9afeb76b,Milwaukee Brewers,Grass,Yes,No
9aff9d8e,Milwaukee Brewers,Water,No,No
9b01f35a,Milwaukee Brewers,Fire,No,Yes
9b042992,Washington Nationals,Water,No,No
9b1837f7,Milwaukee Brewers,Fire,Yes,Yes
9b196226,Washington Nationals,Grass,Yes,Yes
9b222bcb,Washington Nationals,Fire,Yes,Yes
9b28a0fb,Milwaukee Brewers,Fire,Yes,No
9b33e1ef,Washington Nationals,Grass,No,No
9b4ff9bd,Washington Nationals,Water,Yes,No
9b599501,Washington Nationals,Water,No,No
9b6d15c1,Washington Nationals,Grass,No,No
9b6d6744,Washington Nationals,Fire,Yes,Unknown
9b7b7877,Milwaukee Brewers,Dragon,No,No
9b932d0e,Washington Nationals,Fairy,No,Yes
9b985b97,Milwaukee Brewers,Grass,Yes,No
9b98d69d,Milwaukee Brewers,Water,No,No
9b99b396,Washington Nationals,Grass,No,No
9b9a28d6,Milwaukee Brewers,Water,No,No
9ba45ffb,Milwaukee Brewers,Fire,No,No
9baca30f,Milwaukee Brewers,Water,Yes,No
9bb21590,Washington Nationals,Fire,No,Yes
9bd4d50b,Milwaukee Brewers,Fire,Yes,Yes
9bd86741,Milwaukee Brewers,Grass,No,No
9bf0471e,Washington Nationals,Fire,Yes,Yes
9bf59489,Washington Nationals,Fire,Yes,Yes
9bf9005a,Milwaukee Brewers,Fairy,No,No
9c014929,Milwaukee Brewers,Fire,Yes,No
9c0985ee,Milwaukee Brewers,Grass,No,No
9c0c8261,Washington Nationals,Fire,Yes,Yes
9c0d02dd,Washington Nationals,Fire,No,No
9c169515,Washington Nationals,Water,No,No
9c19448f,Milwaukee Brewers,Water,No,No
9c1a1939,Washington Nationals,Grass,Yes,No
9c1ae8ab,Washington Nationals,Water,Yes,No
9c2bb044,Washington Nationals,Water,No,No
9c2d240f,Milwaukee Brewers,Fire,No,No
9c2d4f60,Milwaukee Brewers,Water,No,No
9c2d56b3,Milwaukee Brewers,Water,No,No
9c39be0e,Washington Nationals,Dragon,No,No
9c3ef8ed,Milwaukee Brewers,Water,No,No
9c3fd5ae,Washington Nationals,Water,No,No
9c42f857,Milwaukee Brewers,Grass,No,No
9c477414,Washington Nationals,Water,No,No
9c4e536e,Washington Nationals,Water,No,No
9c50ca7a,Washington Nationals,Fire,No,No
9c561458,Washington Nationals,Fire,Yes,No
9c5b0136,Washington Nationals,Fire,Yes,Yes
9c5bb312,Milwaukee Brewers,Fire,Yes,No
9c5e6a82,Washington Nationals,Psychic,Yes,No
9c661a81,Washington Nationals,Fire,Yes,Yes
9c6daa98,Washington Nationals,Water,No,No
9c72a750,Washington Nationals,Fire,Yes,No
9c73cde9,Milwaukee Brewers,Fairy,No,No
9c757568,Milwaukee Brewers,Water,Yes,No
9c7bb3a7,Milwaukee Brewers,Grass,Yes,Yes
9c9231e3,Milwaukee Brewers,Dragon,No,No
9ca94bed,Milwaukee Brewers,Fairy,Yes,Yes
9caa6e97,Washington Nationals,Water,No,No
9cad877e,Milwaukee Brewers,Water,Yes,Yes
9caea745,Milwaukee Brewers,Grass,No,No
9cb4441d,Milwaukee Brewers,Fire,Yes,No
9cb60f88,Washington Nationals,Fire,Yes,No
9cb63a11,Washington Nationals,Dragon,Yes,Yes
9cbefed4,Washington Nationals,Fairy,Yes,No
9cc7f2d5,Milwaukee Brewers,Water,No,No
9cd4b0e7,Washington Nationals,Fire,Yes,Yes
9cd9c88d,Washington Nationals,Dragon,Yes,Yes
9cdaf419,Washington Nationals,Fire,Yes,No
9ce2b9f5,Washington Nationals,Fire,No,No
9ce6c4c9,Washington Nationals,Fire,Yes,No
9cfa1d0f,Washington Nationals,Fire,Yes,Yes
9d071218,Washington Nationals,Water,No,No
9d07cc18,Washington Nationals,Fire,Yes,No
9d0894ad,Milwaukee Brewers,Psychic,Yes,No
9d0ed623,Milwaukee Brewers,Fire,Yes,No
9d142856,Milwaukee Brewers,Water,No,No
9d14a2ee,Milwaukee Brewers,Fire,No,Yes
9d14c51e,Washington Nationals,Fire,No,No
9d24743d,Washington Nationals,Dragon,Yes,No
9d256779,Washington Nationals,Fire,No,No
9d26e0a1,Milwaukee Brewers,Water,No,No
9d351e25,Washington Nationals,Water,No,No
9d36c190,Baltimore Orioles,Fire,Yes,No
9d3a45dc,Milwaukee Brewers,Fire,No,No
9d498fd8,Washington Nationals,Water,Yes,No
9d4df65b,Milwaukee Brewers,Grass,No,No
9d5ed588,Milwaukee Brewers,Fire,Yes,No
9d7590ea,Washington Nationals,Water,No,No
9d80e09c,Milwaukee Brewers,Fire,No,Yes
9d846750,Washington Nationals,Fire,Yes,Yes
9d891ede,Milwaukee Brewers,Water,No,No
9d8a022f,Washington Nationals,Grass,No,No
9d97d29f,Washington Nationals,Water,No,No
9da1885d,Washington Nationals,Grass,No,No
9da8f7cc,Milwaukee Brewers,Water,No,No
9dabee59,Washington Nationals,Grass,Yes,Yes
9db6ce1f,Milwaukee Brewers,Fairy,No,No
9db93857,Washington Nationals,Fire,Yes,No
9db981a4,Milwaukee Brewers,Water,Yes,No
9dbe74e3,Washington Nationals,Dragon,Yes,No
9dc2c5ea,Washington Nationals,Fairy,No,No
9dcb6121,Washington Nationals,Fire,Yes,Yes
9dcc1107,Washington Nationals,Fire,Yes,No
9de97268,Milwaukee Brewers,Fire,Yes,Yes
9dea7ed4,Washington Nationals,Dragon,No,No
9dedf437,Milwaukee Brewers,Grass,No,No
9deefe33,Milwaukee Brewers,Fairy,No,No
9e0634f9,Washington Nationals,Fire,Yes,Yes
9e222ea4,Milwaukee Brewers,Fire,No,No
9e2b36a5,Milwaukee Brewers,Water,Yes,No
9e3342dc,Milwaukee Brewers,Fire,Yes,No
9e337d02,Washington Nationals,Water,No,No
9e40db06,Washington Nationals,Fire,Yes,Yes
9e41a0fc,Milwaukee Brewers,Water,No,No
9e48bd6f,Milwaukee Brewers,Fire,Yes,No
9e4ebe70,Milwaukee Brewers,Water,No,No
9e531cc9,Milwaukee Brewers,Water,Yes,No
9e5da40e,Washington Nationals,Grass,No,No
9e6806ff,Washington Nationals,Water,No,No
9e6b1662,Washington Nationals,Grass,Yes,Yes
9e73ac5d,Washington Nationals,Water,No,No
9e88e5ce,Milwaukee Brewers,Fire,Yes,No
9e89a5cf,Milwaukee Brewers,Fire,Yes,No
9e933468,Washington Nationals,Fire,Yes,No
9e935a44,Washington Nationals,Water,No,No
9e9b7aee,Washington Nationals,Fire,No,No
9e9d52d6,Milwaukee Brewers,Water,No,Yes
9e9f2736,Milwaukee Brewers,Fire,No,No
9ea1a5ba,Milwaukee Brewers,Water,No,Yes
9ea8741e,Milwaukee Brewers,Grass,No,No
9ea954ed,Milwaukee Brewers,Fire,Yes,No
9ebaf41b,Washington Nationals,Water,No,No
9ebfd72c,Washington Nationals,Dragon,No,No
9ec4226d,Washington Nationals,Water,No,No
9ec5e01e,Milwaukee Brewers,Water,No,No
9ed2e601,Milwaukee Brewers,Fire,No,Yes
9ed4ca77,Milwaukee Brewers,Fire,No,No
9ee3dc71,Milwaukee Brewers,Water,No,No
9ee425e6,Washington Nationals,Water,No,No
9ee4d435,Washington Nationals,Water,Yes,No
9eed054d,Washington Nationals,Water,Yes,No
9ef7e2be,Washington Nationals,Fire,No,No
9f045885,Milwaukee Brewers,Fire,No,No
9f062e79,Milwaukee Brewers,Grass,Yes,No
9f0bcff2,Washington Nationals,Water,Yes,No
9f1ff52c,Milwaukee Brewers,Fire,No,No
9f206243,Washington Nationals,Water,No,No
9f22d89f,Washington Nationals,Fairy,No,Yes
9f2b2353,Washington Nationals,Water,No,No
9f2b51cc,Milwaukee Brewers,Grass,No,No
9f2c2017,Washington Nationals,Fire,No,No
9f2da406,Washington Nationals,Dragon,Yes,No
9f3538ed,Milwaukee Brewers,Grass,Yes,Yes
9f389b22,Milwaukee Brewers,Psychic,Yes,Unknown
9f47789e,Baltimore Orioles,Fire,Yes,Yes
9f4b77d2,Washington Nationals,Water,Yes,No
9f542163,Washington Nationals,Fire,Yes,No
9f5c3432,Milwaukee Brewers,Fire,Yes,Yes
9f66a0db,Washington Nationals,Water,Yes,No
9f6d91ae,Milwaukee Brewers,Grass,No,No
9f73a11a,Milwaukee Brewers,Fire,No,No
9f763e2d,Milwaukee Brewers,Fire,Yes,Yes
9f79c6a4,Washington Nationals,Fire,Yes,No
9f831c39,Milwaukee Brewers,Grass,No,No
9f9222f6,Milwaukee Brewers,Fire,Yes,Unknown
9f94e38f,Washington Nationals,Fire,Yes,Yes
9f9cf842,Milwaukee Brewers,Grass,No,Yes
9fa2b7a2,Washington Nationals,Dragon,Yes,No
9fa53238,Milwaukee Brewers,Water,No,No
9fb1a07f,Milwaukee Brewers,Water,No,No
9fb5e979,Milwaukee Brewers,Water,No,No
9fb73d66,Milwaukee Brewers,Water,No,No
9fb9a7fe,Milwaukee Brewers,Psychic,Yes,No
9fba06c8,Washington Nationals,Water,No,No
9fbe11c1,Milwaukee Brewers,Psychic,No,No
9fbf26b2,Washington Nationals,Fire,Yes,No
9fcd07e6,Milwaukee Brewers,Water,No,No
9fd2441c,Milwaukee Brewers,Psychic,No,No
9fd2f0a9,Washington Nationals,Fire,No,No
9fd636a5,Washington Nationals,Water,No,Unknown
9fd70d61,Baltimore Orioles,Grass,No,No
9fd86d3e,Milwaukee Brewers,Water,No,No
9fdf1d78,Milwaukee Brewers,Fire,Yes,Yes
9fe7c175,Milwaukee Brewers,Grass,Yes,No
9feadbed,Milwaukee Brewers,Fire,Yes,Yes
9ff11236,Milwaukee Brewers,Water,No,No
9ff21840,Milwaukee Brewers,Water,Yes,No
9ff262eb,Washington Nationals,Water,No,No
9ff9cdd5,Washington Nationals,Grass,No,Yes
9ffb706f,Milwaukee Brewers,Grass,No,No
a000a0eb,Milwaukee Brewers,Fire,No,No
a001da6b,Washington Nationals,Water,Yes,No
a00a3267,Milwaukee Brewers,Psychic,No,No
a011c205,Milwaukee Brewers,Grass,No,No
a012e81f,Milwaukee Brewers,Grass,No,Yes
a01a0f18,Milwaukee Brewers,Water,No,No
a01be893,Washington Nationals,Water,No,No
a024c94c,Milwaukee Brewers,Water,Yes,No
a0343505,Milwaukee Brewers,Water,No,No
a034aff2,Washington Nationals,Grass,Yes,Yes
a037d528,Milwaukee Brewers,Water,No,No
a0464e82,Washington Nationals,Fire,No,No
a046c386,Milwaukee Brewers,Fire,No,Yes
a051d765,Milwaukee Brewers,Water,No,No
a052d33e,Washington Nationals,Grass,No,No
a05310b1,Washington Nationals,Water,No,No
a054ca48,Washington Nationals,Water,No,No
a05563d6,Washington Nationals,Water,No,No
a056bf3c,Washington Nationals,Water,No,No
a0675fee,Washington Nationals,Fire,No,Yes
a0688735,Washington Nationals,Water,No,No
a06d778f,Washington Nationals,Fire,No,No
a06d903a,Baltimore Orioles,Water,Yes,No
a097b993,Milwaukee Brewers,Fairy,Yes,No
a09b0785,Milwaukee Brewers,Grass,Yes,Unknown
a09e0731,Washington Nationals,Fire,Yes,Yes
a0a83871,Milwaukee Brewers,Water,Yes,Unknown
a0ae5f44,Washington Nationals,Water,No,No
a0b48a4d,Washington Nationals,Water,No,No
a0b5b26e,Milwaukee Brewers,Dragon,No,No
a0c23089,Washington Nationals,Grass,No,No
a0c6ef56,Baltimore Orioles,Water,No,No
a0d53572,Washington Nationals,Fire,No,Yes
a0de2bf3,Washington Nationals,Water,No,Yes
a0e47692,Milwaukee Brewers,Fire,Yes,No
a0f2e901,Washington Nationals,Fire,Yes,No
a10b4b97,Milwaukee Brewers,Fire,Yes,No
a113d423,Washington Nationals,Psychic,Yes,No
a11a5f9f,Milwaukee Brewers,Water,No,No
a1263eb4,Washington Nationals,Fire,No,Yes
a1431b22,Washington Nationals,Water,No,No
a14a2987,Washington Nationals,Grass,No,No
a156dc0f,Milwaukee Brewers,Water,No,No
a16401fd,Milwaukee Brewers,Grass,Yes,Unknown
a197df2f,Washington Nationals,Fire,Yes,No
a19f2db0,Milwaukee Brewers,Fire,No,No
a1a2ba04,Milwaukee Brewers,Psychic,No,No
a1a668d4,Milwaukee Brewers,Water,No,No
a1b1e20e,Milwaukee Brewers,Fire,Yes,Yes
a1b7b066,Milwaukee Brewers,Fire,No,No
a1c360c3,Milwaukee Brewers,Dragon,Yes,Yes
a1d3dcb2,Milwaukee Brewers,Water,No,No
a1d534fa,Washington Nationals,Grass,No,No
a1e214cf,Washington Nationals,Water,No,No
a1e89bcb,Washington Nationals,Water,Yes,No
a1fceb58,Washington Nationals,Water,No,No
a200894a,Washington Nationals,Water,Yes,No
a20216bb,Milwaukee Brewers,Dragon,Yes,No
a205571a,Washington Nationals,Water,No,No
a206940f,Washington Nationals,Fire,Yes,No
a213bb9c,Milwaukee Brewers,Fire,Yes,Yes
a2189ad9,Washington Nationals,Fire,No,No
a21b352e,Milwaukee Brewers,Fire,No,No
a21d34f9,Milwaukee Brewers,Water,No,No
a22dedc0,Washington Nationals,Dragon,Yes,No
a234f027,Washington Nationals,Fire,No,No
a24c1516,Milwaukee Brewers,Grass,No,No
a2502604,Washington Nationals,Fire,No,No
a259723e,Milwaukee Brewers,Water,No,No
a269809a,Milwaukee Brewers,Water,No,No
a279e003,Milwaukee Brewers,Dragon,No,Yes
a283158c,Milwaukee Brewers,Grass,No,No
a299d427,Washington Nationals,Grass,No,No
a29b35c1,Milwaukee Brewers,Water,No,No
a2bb3d44,Milwaukee Brewers,Water,No,No
a2c3d6c4,Washington Nationals,Fire,Yes,No
a2c7ffc7,Washington Nationals,Fire,Yes,Yes
a2cdc28a,Washington Nationals,Water,No,No
a2cfbf94,Washington Nationals,Water,No,No
a2d74bf1,Milwaukee Brewers,Water,No,Yes
a2d7a0e4,Washington Nationals,Grass,No,No
a2d821f3,Washington Nationals,Water,Yes,Yes
a2df97d4,Milwaukee Brewers,Grass,No,No
a2e0b0a5,Milwaukee Brewers,Water,No,No
a2e0b1c9,Milwaukee Brewers,Grass,No,No
a2eb0622,Washington Nationals,Grass,No,No
a2f76829,Milwaukee Brewers,Water,No,No
a2f8e372,Milwaukee Brewers,Dragon,No,No
a3021cd1,Milwaukee Brewers,Water,No,No
a302a9fc,Milwaukee Brewers,Grass,No,No
a30f9d14,Washington Nationals,Fire,Yes,No
a313f9b4,Washington Nationals,Dragon,Yes,No
a31e2d1a,Washington Nationals,Water,No,No
a3207945,Washington Nationals,Fire,Yes,No
a3257ea9,Milwaukee Brewers,Psychic,No,No
a332ff34,Milwaukee Brewers,Fire,No,No
a334925c,Washington Nationals,Fire,No,No
a34549c0,Washington Nationals,Fire,Yes,No
a3544d28,Washington Nationals,Water,No,No
a35b34fd,Milwaukee Brewers,Fire,Yes,No
a35d22c5,Washington Nationals,Water,No,No
a36392b5,Milwaukee Brewers,Water,Yes,No
a36de79b,Milwaukee Brewers,Water,No,No
a372735a,Milwaukee Brewers,Water,No,No
a373653b,Washington Nationals,Dragon,Yes,Yes
a37a388c,Washington Nationals,Fire,No,No
a3819aca,Milwaukee Brewers,Fire,No,Unknown
a381cd02,Milwaukee Brewers,Water,No,No
a38213f2,Washington Nationals,Fire,Yes,No
a384cfe5,Milwaukee Brewers,Fire,Yes,Unknown
a3933b4f,Washington Nationals,Grass,No,Yes
a39b1c81,Milwaukee Brewers,Water,No,No
a39e9a18,Milwaukee Brewers,Water,No,No
a3a1bb5c,Washington Nationals,Fire,No,No
a3a6b3a3,Milwaukee Brewers,Grass,No,No
a3a9f623,Milwaukee Brewers,Dragon,Yes,No
a3ac350f,Milwaukee Brewers,Fairy,No,No
a3c44f1a,Washington Nationals,Grass,No,No
a3cf6153,Washington Nationals,Water,Yes,No
a3d6a54f,Milwaukee Brewers,Grass,No,No
a3e1c4a6,Milwaukee Brewers,Grass,Yes,Yes
a3e53fb7,Milwaukee Brewers,Water,No,No
a3ef1a34,Milwaukee Brewers,Fairy,Yes,No
a3fb2c60,Washington Nationals,Water,No,No
a3fba0a6,Milwaukee Brewers,Water,No,No
a3feef8e,Washington Nationals,Fire,No,Unknown
a4007751,Milwaukee Brewers,Fire,Yes,Yes
a402c346,Milwaukee Brewers,Fire,Yes,Yes
a407e558,Milwaukee Brewers,Water,Yes,Yes
a414901b,Milwaukee Brewers,Dragon,No,No
a41e4390,Washington Nationals,Fire,Yes,No
a4316283,Washington Nationals,Fire,Yes,Yes
a4377fc6,Milwaukee Brewers,Grass,Yes,Yes
a4436900,Washington Nationals,Fire,Yes,Yes
a444da7e,Milwaukee Brewers,Fire,Yes,Unknown
a44b77ee,Washington Nationals,Water,No,No
a450acbd,Washington Nationals,Water,No,No
a452ec73,Washington Nationals,Grass,No,Unknown
a45a032e,Milwaukee Brewers,Fire,No,No
a4732583,Washington Nationals,Fire,Yes,Yes
a485bebd,Washington Nationals,Grass,No,Yes
a487fa58,Washington Nationals,Fire,No,No
a491e898,Washington Nationals,Dragon,No,No
a498543f,Milwaukee Brewers,Fire,Yes,No
a49cedc1,Milwaukee Brewers,Water,No,No
a49d1735,Milwaukee Brewers,Water,No,No
a4a23562,Milwaukee Brewers,Water,No,No
a4b837ef,Milwaukee Brewers,Water,No,No
a4c072f5,Milwaukee Brewers,Grass,No,No
a4c41614,Washington Nationals,Fire,Yes,Yes
a4cc7938,Milwaukee Brewers,Fire,No,Unknown
a4d922c0,Washington Nationals,Water,Yes,No
a4e113ab,Milwaukee Brewers,Fire,Yes,No
a4e18489,Washington Nationals,Fire,No,No
a4e7f502,Washington Nationals,Water,Yes,No
a4eaefed,Washington Nationals,Dragon,Yes,No
a4f139a0,Washington Nationals,Fire,Yes,Yes
a4f7d299,Washington Nationals,Water,No,No
a4f922dd,Washington Nationals,Fire,No,Unknown
a4fe39c8,Washington Nationals,Grass,No,Unknown
a5004af3,Washington Nationals,Water,No,No
a511013d,Washington Nationals,Fire,No,Yes
a5205e76,Milwaukee Brewers,Fire,No,No
a528ebaf,Washington Nationals,Dragon,Yes,No
a5342534,Milwaukee Brewers,Fairy,No,No
a5453d60,Milwaukee Brewers,Fairy,No,No
a546a2bb,Milwaukee Brewers,Water,No,Unknown
a55ce999,Washington Nationals,Grass,No,No
a567433f,Milwaukee Brewers,Fire,Yes,No
a57271f5,Washington Nationals,Dragon,Yes,Yes
a572ac09,Milwaukee Brewers,Water,No,Unknown
a57a7bdf,Milwaukee Brewers,Water,No,No
a585c65a,Milwaukee Brewers,Fire,No,No
a589abf9,Milwaukee Brewers,Water,No,No
a59accf1,Milwaukee Brewers,Grass,No,Yes
a5a0031c,Milwaukee Brewers,Dragon,No,No
a5ad6643,Washington Nationals,Water,Yes,No
a5b6ad3c,Washington Nationals,Grass,No,Yes
a5b8a558,Washington Nationals,Water,Yes,No
a5c76f61,Washington Nationals,Grass,No,No
a5d40b2a,Washington Nationals,Grass,No,No
a5d67465,Milwaukee Brewers,Fire,No,No
a5dec47a,Milwaukee Brewers,Grass,No,No
a5e14a26,Milwaukee Brewers,Fire,Yes,No
a5eec100,Milwaukee Brewers,Fire,No,No
a6233067,Baltimore Orioles,Water,Yes,No
a62661f0,Milwaukee Brewers,Water,No,No
a628572f,Washington Nationals,Water,No,No
a62b0f30,Washington Nationals,Water,No,No
a62c0123,Washington Nationals,Water,No,No
a6333f04,Milwaukee Brewers,Grass,Yes,No
a6395307,Washington Nationals,Water,Yes,No
a63f7408,Washington Nationals,Water,No,No
a64ea36d,Washington Nationals,Fire,Yes,Yes
a654d44a,Milwaukee Brewers,Grass,Yes,Unknown
a66362fd,Milwaukee Brewers,Water,No,No
a66bf76c,Washington Nationals,Fire,No,No
a670cf9c,Washington Nationals,Water,Yes,No
a6748189,Washington Nationals,Water,Yes,No
a67870c3,Washington Nationals,Water,Yes,No
a67f8402,Milwaukee Brewers,Grass,Yes,Yes
a685e620,Milwaukee Brewers,Grass,No,No
a69c5325,Milwaukee Brewers,Water,No,No
a69cfb3d,Washington Nationals,Fire,Yes,Yes
a69dcc35,Washington Nationals,Fire,Yes,No
a6aab3ba,Washington Nationals,Fire,No,No
a6b89ec8,Milwaukee Brewers,Fire,Yes,Yes
a6c8ed70,Milwaukee Brewers,Fire,No,No
a6d3cb9a,Washington Nationals,Water,No,No
a6d4f70b,Washington Nationals,Grass,No,No
a6e4e203,Washington Nationals,Fairy,No,No
a6ecd07c,Washington Nationals,Water,No,No
a6ee1555,Washington Nationals,Grass,No,No
a6fbaac0,Milwaukee Brewers,Grass,Yes,No
a703d85f,Washington Nationals,Fire,No,No
a707a4ab,Milwaukee Brewers,Dragon,No,No
a70e14e6,Milwaukee Brewers,Water,No,No
a71bb8e0,Milwaukee Brewers,Grass,No,No
a72539a6,Milwaukee Brewers,Fire,Yes,No
a729ed15,Milwaukee Brewers,Fire,Yes,No
a73bbdc8,Washington Nationals,Water,No,No
a74cfec5,Washington Nationals,Fire,Yes,Yes
a7561529,Milwaukee Brewers,Grass,Yes,No
a7670493,Washington Nationals,Dragon,Yes,No
a7679d62,Milwaukee Brewers,Grass,No,No
a76cb071,Baltimore Orioles,Water,No,No
a76fa83a,Milwaukee Brewers,Grass,No,No
a774f576,Milwaukee Brewers,Fairy,No,No
a775e552,Washington Nationals,Fire,No,No
a78b5888,Washington Nationals,Water,Yes,Unknown
a7923536,Washington Nationals,Fire,No,No
a7a118e1,Milwaukee Brewers,Grass,No,No
