term_code,course_id,subject,course_num,student_id,final_grade
Fall 2022,29aab4cd,Mahjong Strategy,010,d9de775b,C
Fall 2022,819f0017,Eel Catching,001A,10bd5569,B
Fall 2022,79105857,Mahjong Strategy,002,10bd5569,B
Fall 2022,5b7194b6,Crocheting,001,e4568c6f,B
Fall 2022,2be66dc4,Eel Catching,001A,e4568c6f,A
Fall 2022,36c21c7a,Mahjong Strategy,010,e4568c6f,A
Fall 2022,26d563d3,Mahjong Strategy,003A,a62c0123,B
Fall 2022,41faffc6,Eel Catching,001A,7140a1bd,W
Fall 2022,f0220d9e,Eel Catching,001A,715d044d,B
Fall 2022,2788a467,Eel Catching,099X,715d044d,P
Fall 2022,33fd1c49,Eel Catching,001A,8325796e,B
Fall 2022,4f84e073,Mahjong Strategy,001,8325796e,C
Fall 2022,8e881c5e,Mahjong Strategy,001C,8325796e,P
Fall 2022,2bf42456,Mahjong Strategy,010,fd0f56ba,C
Fall 2022,e8f9adfc,Apple Picking,004,6f947c7c,A
Fall 2022,5baee0ac,Apple Picking,010,6f947c7c,A
Fall 2022,82efc9d1,Eel Catching,001A,ad59905b,A
Fall 2022,0e14114a,Mahjong Strategy,003A,ad59905b,A
Fall 2022,02cc207f,Eel Catching,001A,97c08e5e,A
Fall 2022,4bc08f45,Eel Catching,001A,ad329092,W
Fall 2022,9c225087,Mahjong Strategy,010,cbb882e7,A
Fall 2022,8264ccd5,Apple Picking,004,11b0f08d,W
Fall 2022,e73beb4a,Mahjong Strategy,001,11b0f08d,C
Fall 2022,85784778,Crocheting,012,ed27dc4e,A
Fall 2022,a407cc82,Mahjong Strategy,010,eea3e5fc,W
Fall 2022,e4b12113,Mahjong Strategy,004A,18b64014,A
Fall 2022,5594b70c,Eel Catching,001A,6e36d24f,C
Fall 2022,36c21c7a,Mahjong Strategy,010,6e36d24f,D
Fall 2022,5f66f984,Mahjong Strategy,010,d9e95ea0,F
Fall 2022,29111231,Eel Catching,001A,b31ec758,B
Fall 2022,d41808a5,Eel Catching,001A,ef6a8c12,D
Fall 2022,4d04f1dd,Eel Catching,099X,ef6a8c12,P
Fall 2022,b3b4261f,Mahjong Strategy,000D,ef6a8c12,C
Fall 2022,d41808a5,Eel Catching,001A,603991b9,D
Fall 2022,4d04f1dd,Eel Catching,099X,603991b9,P
Fall 2022,924947e2,Eel Catching,001A,54bf6a91,A
Fall 2022,2446aae7,Eel Catching,001A,1067e5f5,W
Fall 2022,454cd81a,Mahjong Strategy,002,1067e5f5,B
Fall 2022,133995d4,Eel Catching,001A,a30f9d14,D
Fall 2022,f298bcd1,Eel Catching,001A,59e69681,B
Fall 2022,2bf42456,Mahjong Strategy,010,59e69681,W
Fall 2022,16fa4d68,Mahjong Strategy,003AH,a83c23b7,A
Fall 2022,641a9226,Apple Picking,014,29a07318,A
Fall 2022,5f6c0591,Eel Catching,001A,29a07318,A
Fall 2022,c83a4093,Eel Catching,099X,29a07318,P
Fall 2022,1aad637a,Eel Catching,001A,5d31637d,C
Fall 2022,1904e8d2,Apple Picking,001D,999b0ccb,W
Fall 2022,4bc08f45,Eel Catching,001A,999b0ccb,W
Fall 2022,807eb882,Mahjong Strategy,004A,fcab75b9,A
Fall 2022,ce2a4774,Crocheting,001,3a5fc152,A
Fall 2022,2be66dc4,Eel Catching,001A,3a5fc152,A
Fall 2022,b96f3e77,Mahjong Strategy,003B,3a5fc152,A
Fall 2022,33fd1c49,Eel Catching,001A,47b3116b,C
Fall 2022,4f84e073,Mahjong Strategy,001,47b3116b,W
Fall 2022,8e881c5e,Mahjong Strategy,001C,47b3116b,W
Fall 2022,f78a82e6,Eel Catching,001A,c352087b,W
Fall 2022,87f1a73e,Eel Catching,099X,c352087b,W
Fall 2022,454cd81a,Mahjong Strategy,002,c352087b,W
Fall 2022,aacc19c8,Mahjong Strategy,012,02bc4ea5,C
Fall 2022,71bc4218,Eel Catching,001A,2cdbc119,C
Fall 2022,a7b31b65,Mahjong Strategy,003A,2cdbc119,B
Fall 2022,133995d4,Eel Catching,001A,7f3376b7,D
Fall 2022,e73beb4a,Mahjong Strategy,001,ffd4852b,B
Fall 2022,f298bcd1,Eel Catching,001A,9c5e6a82,A
Fall 2022,b1afa926,Mahjong Strategy,003A,c4f8a562,B
Fall 2022,f367201b,Eel Catching,001C,161e07d3,A
Fall 2022,e4b12113,Mahjong Strategy,004A,161e07d3,A
Fall 2022,b3ace626,Apple Picking,001B,6a226165,F
Fall 2022,ce2a4774,Crocheting,001,6a226165,F
Fall 2022,b1cc439e,Eel Catching,001A,6a226165,W
Fall 2022,b3b4261f,Mahjong Strategy,000D,6a226165,W
Fall 2022,6aa94acc,Mahjong Strategy,019,638d17d3,A
Fall 2022,5b7194b6,Crocheting,001,e92160ed,C
Fall 2022,d57a6a7a,Mahjong Strategy,003A,e92160ed,F
Fall 2022,807eb882,Mahjong Strategy,004A,714781e1,C
Fall 2022,4f7deb15,Apple Picking,001B,17171284,A
Fall 2022,8989c705,Apple Picking,033A,17171284,A
Fall 2022,20b0551f,Apple Picking,035A,17171284,A
Fall 2022,bd540e9f,Eel Catching,001A,17171284,A
Fall 2022,dfc635c7,Eel Catching,001A,aa5317c6,A
Fall 2022,b3b4261f,Mahjong Strategy,000D,aa5317c6,A
Fall 2022,a3a83aa3,Mahjong Strategy,001,aa5317c6,A
Fall 2022,8575f908,Apple Picking,047A,1b5b169d,A
Fall 2022,1aad637a,Eel Catching,001A,5766c12d,C
Fall 2022,4a889971,Mahjong Strategy,003A,5766c12d,C
Fall 2022,52ac537b,Mahjong Strategy,004C,99f3d543,A
Fall 2022,f78a82e6,Eel Catching,001A,e37b1493,A
Fall 2022,87f1a73e,Eel Catching,099X,e37b1493,P
Fall 2022,617b4d1c,Mahjong Strategy,014,e37b1493,B
Fall 2022,127f650e,Mahjong Strategy,004A,6031ba02,B
Fall 2022,746a7bf5,Eel Catching,001A,215a5fa4,A
Fall 2022,82018c29,Mahjong Strategy,001,215a5fa4,A
Fall 2022,7a464037,Mahjong Strategy,001C,215a5fa4,P
Fall 2022,23cb2fbc,Eel Catching,001A,a5eec100,B
Fall 2022,add0041f,Apple Picking,001A,3824e523,A
Fall 2022,4cfd83ae,Eel Catching,001B,3824e523,A
Fall 2022,e505a71d,Mahjong Strategy,004A,d92f2307,A
Fall 2022,17f6e49f,Crocheting,010,35fb30e9,F
Fall 2022,6623f9d1,Eel Catching,001A,35fb30e9,F
Fall 2022,16fa4d68,Mahjong Strategy,003AH,b074751d,B
Fall 2022,8e49934b,Eel Catching,001A,240b0040,A
Fall 2022,c15dc1ad,Mahjong Strategy,010,240b0040,B
Fall 2022,78a3cdde,Mahjong Strategy,010C,240b0040,P
Fall 2022,b96f3e77,Mahjong Strategy,003B,46f89ff7,A
Fall 2022,31fc8b27,Mahjong Strategy,002,822ed99d,A
Fall 2022,b595c389,Eel Catching,001A,61415173,B
Fall 2022,f0b4c3e1,Mahjong Strategy,001,61415173,B
Fall 2022,04c2a6fb,Eel Catching,001B,845b071b,A
Fall 2022,0e14114a,Mahjong Strategy,003A,845b071b,A
Fall 2022,e8f9adfc,Apple Picking,004,b4deb462,A
Fall 2022,050af281,Mahjong Strategy,010,b4deb462,B
Fall 2022,aa941243,Apple Picking,001A,811cb03d,W
Fall 2022,b3ace626,Apple Picking,001B,811cb03d,B
Fall 2022,cb71756e,Apple Picking,012A,811cb03d,W
Fall 2022,f5a717d4,Eel Catching,001B,a01a0f18,C
Fall 2022,0658e45d,Mahjong Strategy,010,a01a0f18,C
Fall 2022,424caeb4,Eel Catching,001A,1b4ea6a9,A
Fall 2022,e80f93d7,Mahjong Strategy,010,1b4ea6a9,A
Fall 2022,3d0aa157,Eel Catching,001A,4c996bab,F
Fall 2022,29aab4cd,Mahjong Strategy,010,4c996bab,F
Fall 2022,424caeb4,Eel Catching,001A,9f206243,A
Fall 2022,a7b31b65,Mahjong Strategy,003A,65b7fcec,B
Fall 2022,e4b12113,Mahjong Strategy,004A,1027bb0c,A
Fall 2022,23cb2fbc,Eel Catching,001A,b0845120,A
Fall 2022,8a430f8f,Mahjong Strategy,004B,853bb73e,B
Fall 2022,29b3f621,Eel Catching,001A,d5df5615,A
Fall 2022,9ae1b9f7,Mahjong Strategy,012,d5df5615,A
Fall 2022,f0220d9e,Eel Catching,001A,38aee9c2,F
Fall 2022,2788a467,Eel Catching,099X,38aee9c2,P
Fall 2022,fc559298,Mahjong Strategy,004A,08277e27,A
Fall 2022,1aad637a,Eel Catching,001A,13b43082,F
Fall 2022,2bf42456,Mahjong Strategy,010,13b43082,F
Fall 2022,33fd1c49,Eel Catching,001A,8709728a,B
Fall 2022,4f84e073,Mahjong Strategy,001,8709728a,W
Fall 2022,8e881c5e,Mahjong Strategy,001C,8709728a,W
Fall 2022,d37ae4a7,Crocheting,001H,32e95417,A
Fall 2022,2446aae7,Eel Catching,001A,32e95417,A
Fall 2022,3d0aa157,Eel Catching,001A,769fb8e3,A
Fall 2022,4a889971,Mahjong Strategy,003A,769fb8e3,A
Fall 2022,e4b12113,Mahjong Strategy,004A,dc551914,A
Fall 2022,5baee0ac,Apple Picking,010,c27f90bb,W
Fall 2022,15c9c20e,Crocheting,001,c27f90bb,C
Fall 2022,b1cc439e,Eel Catching,001A,a85eb893,A
Fall 2022,e3fa9179,Mahjong Strategy,010,a85eb893,A
Fall 2022,f014b7e0,Eel Catching,001A,0ed8b6e6,W
Fall 2022,5d193a06,Mahjong Strategy,010,0ed8b6e6,F
Fall 2022,29b3f621,Eel Catching,001A,af3b421f,W
Fall 2022,454cd81a,Mahjong Strategy,002,af3b421f,F
Fall 2022,75ed6b43,Eel Catching,001A,2f69a498,W
Fall 2022,fcf971d2,Mahjong Strategy,012,2f69a498,W
Fall 2022,29b3f621,Eel Catching,001A,4c99df2c,B
Fall 2022,0658e45d,Mahjong Strategy,010,4c99df2c,D
Fall 2022,29aab4cd,Mahjong Strategy,010,35cead8d,B
Fall 2022,29b3f621,Eel Catching,001A,16979df7,A
Fall 2022,6623f9d1,Eel Catching,001A,7efe5b6b,A
Fall 2022,050af281,Mahjong Strategy,010,7efe5b6b,C
Fall 2022,b34b1f55,Eel Catching,001A,28a7c57b,F
Fall 2022,7c93d8d1,Mahjong Strategy,010H,65cb488b,A
Fall 2022,e4b12113,Mahjong Strategy,004A,1f47bb82,A
Fall 2022,97cca1b6,Eel Catching,001B,7fba0b03,A
Fall 2022,2901b2f9,Eel Catching,001A,77817a50,B
Fall 2022,d60610aa,Crocheting,001,a4007751,B
Fall 2022,3d0aa157,Eel Catching,001A,a4007751,C
Fall 2022,924947e2,Eel Catching,001A,92155afe,A
Fall 2022,f0b4c3e1,Mahjong Strategy,001,92155afe,B
Fall 2022,add0041f,Apple Picking,001A,d47c08b4,W
Fall 2022,69c36786,Apple Picking,031A,d47c08b4,D
Fall 2022,2901b2f9,Eel Catching,001A,ee728dad,A
Fall 2022,2be66dc4,Eel Catching,001A,069f5548,B
Fall 2022,c34e86dc,Eel Catching,001A,dfcc8095,A
Fall 2022,31fc8b27,Mahjong Strategy,002,dfcc8095,B
Fall 2022,e818b329,Crocheting,001,97fa8813,F
Fall 2022,bd540e9f,Eel Catching,001A,97fa8813,F
Fall 2022,536a3d24,Mahjong Strategy,000G,97fa8813,D
Fall 2022,807eb882,Mahjong Strategy,004A,605296b9,B
Fall 2022,ce2a4774,Crocheting,001,7f767a01,W
Fall 2022,5f6c0591,Eel Catching,001A,7f767a01,F
Fall 2022,c83a4093,Eel Catching,099X,7f767a01,NP
Fall 2022,f0220d9e,Eel Catching,001A,b15b8c0c,A
Fall 2022,2788a467,Eel Catching,099X,b15b8c0c,P
Fall 2022,82efc9d1,Eel Catching,001A,219cb270,D
Fall 2022,fcf971d2,Mahjong Strategy,012,219cb270,W
Fall 2022,05c682df,Eel Catching,001B,a113d423,W
Fall 2022,8a430f8f,Mahjong Strategy,004B,154196e4,C
Fall 2022,b1afa926,Mahjong Strategy,003A,30664ad7,W
Fall 2022,412cff19,Eel Catching,001A,bd0c8bae,B
Fall 2022,ee6bebef,Eel Catching,001A,0e7aa722,W
Fall 2022,fcf971d2,Mahjong Strategy,012,0e7aa722,W
Fall 2022,746a7bf5,Eel Catching,001A,61d0bb46,W
Fall 2022,0dbe1ef3,Mahjong Strategy,000D,61d0bb46,F
Fall 2022,fa7e676a,Apple Picking,055,e301693c,A
Fall 2022,82efc9d1,Eel Catching,001A,e301693c,A
Fall 2022,d971458f,Eel Catching,001B,a57271f5,A
Fall 2022,1b9496b9,Mahjong Strategy,010,a57271f5,A
Fall 2022,b34b1f55,Eel Catching,001A,8bfeb455,D
Fall 2022,78407003,Eel Catching,001A,5681de51,W
Fall 2022,c34e86dc,Eel Catching,001A,fd196a1b,A
Fall 2022,3a4544c2,Crocheting,001,242a464f,B
Fall 2022,424caeb4,Eel Catching,001A,242a464f,B
Fall 2022,424caeb4,Eel Catching,001A,b050e4f5,F
Fall 2022,bd540e9f,Eel Catching,001A,7306115f,F
Fall 2022,3f65edeb,Mahjong Strategy,001,7306115f,F
Fall 2022,8264ccd5,Apple Picking,004,3801b414,B
Fall 2022,9c225087,Mahjong Strategy,010,3801b414,C
Fall 2022,79105857,Mahjong Strategy,002,35c2d32b,F
Fall 2022,424caeb4,Eel Catching,001A,5a322782,A
Fall 2022,050af281,Mahjong Strategy,010,5a322782,B
Fall 2022,0dbe1ef3,Mahjong Strategy,000D,09ca2270,F
Fall 2022,5d193a06,Mahjong Strategy,010,027b2ae7,D
Fall 2022,fcf971d2,Mahjong Strategy,012,027b2ae7,D
Fall 2022,4a889971,Mahjong Strategy,003A,f97f98f8,B
Fall 2022,605f54aa,Apple Picking,001E,75fc8212,A
Fall 2022,08c6dd2a,Crocheting,001,0eddeb1d,A
Fall 2022,819f0017,Eel Catching,001A,0eddeb1d,A
Fall 2022,6929aa14,Mahjong Strategy,010,0eddeb1d,B
Fall 2022,e4b12113,Mahjong Strategy,004A,583f04d0,A
Fall 2022,f367201b,Eel Catching,001C,2ca4093b,A
Fall 2022,d57a6a7a,Mahjong Strategy,003A,2ca4093b,D
Fall 2022,e505a71d,Mahjong Strategy,004A,3dfb00dd,A
Fall 2022,819f0017,Eel Catching,001A,f02ea68e,A
Fall 2022,5d193a06,Mahjong Strategy,010,f02ea68e,A
Fall 2022,82018c29,Mahjong Strategy,001,8ad85edc,W
Fall 2022,7a464037,Mahjong Strategy,001C,8ad85edc,W
Fall 2022,9e95fa0d,Mahjong Strategy,004A,007591d5,A
Fall 2022,e4b12113,Mahjong Strategy,004A,b0eec7d3,A
Fall 2022,934a415f,Eel Catching,001A,afa9d369,B
Fall 2022,c15dc1ad,Mahjong Strategy,010,afa9d369,D
Fall 2022,78a3cdde,Mahjong Strategy,010C,afa9d369,P
Fall 2022,ce2a4774,Crocheting,001,075005e8,W
Fall 2022,617b4d1c,Mahjong Strategy,014,075005e8,D
Fall 2022,1904e8d2,Apple Picking,001D,acc34a6a,C
Fall 2022,c43dc911,Crocheting,001,acc34a6a,B
Fall 2022,3d0aa157,Eel Catching,001A,acc34a6a,C
Fall 2022,e818b329,Crocheting,001,765b9a67,A
Fall 2022,2bf42456,Mahjong Strategy,010,765b9a67,A
Fall 2022,52ac537b,Mahjong Strategy,004C,c302a307,A
Fall 2022,e4b12113,Mahjong Strategy,004A,55c06341,W
Fall 2022,d37ae4a7,Crocheting,001H,eb7fbbaa,A
Fall 2022,23cb2fbc,Eel Catching,001A,eb7fbbaa,A
Fall 2022,5594b70c,Eel Catching,001A,61933614,F
Fall 2022,9c225087,Mahjong Strategy,010,60619909,A
Fall 2022,b595c389,Eel Catching,001A,531aa6c2,A
Fall 2022,b96f3e77,Mahjong Strategy,003B,531aa6c2,A
Fall 2022,82efc9d1,Eel Catching,001A,b44646e7,A
Fall 2022,5f66f984,Mahjong Strategy,010,b44646e7,A
Fall 2022,8cd82d77,Eel Catching,001A,8f962f43,F
Fall 2022,52884970,Mahjong Strategy,010,8f962f43,F
Fall 2022,10bb2784,Mahjong Strategy,010C,8f962f43,NP
Fall 2022,82efc9d1,Eel Catching,001A,c831b7d5,A
Fall 2022,29706113,Mahjong Strategy,004C,574ad164,B
Fall 2022,2abd8d40,Mahjong Strategy,004B,ac4e155d,B
Fall 2022,e505a71d,Mahjong Strategy,004A,645deae3,A
Fall 2022,41faffc6,Eel Catching,001A,8a21e5af,W
Fall 2022,4cfd83ae,Eel Catching,001B,4f85335a,A
Fall 2022,e3fa9179,Mahjong Strategy,010,4f85335a,A
Fall 2022,c43dc911,Crocheting,001,803a3e39,C
Fall 2022,db2df720,Eel Catching,001A,803a3e39,F
Fall 2022,d6487446,Apple Picking,031B,c1c32fe3,A
Fall 2022,454cd81a,Mahjong Strategy,002,c1c32fe3,C
Fall 2022,1b9496b9,Mahjong Strategy,010,f9399767,C
Fall 2022,605f54aa,Apple Picking,001E,0beea231,F
Fall 2022,934a415f,Eel Catching,001A,0beea231,B
Fall 2022,127f650e,Mahjong Strategy,004A,ad59d073,B
Fall 2022,bd540e9f,Eel Catching,001A,7803ae9b,D
Fall 2022,e3fa9179,Mahjong Strategy,010,7803ae9b,F
Fall 2022,8cd82d77,Eel Catching,001A,ab090da4,D
Fall 2022,52884970,Mahjong Strategy,010,ab090da4,F
Fall 2022,10bb2784,Mahjong Strategy,010C,ab090da4,NP
Fall 2022,5594b70c,Eel Catching,001A,09764207,W
Fall 2022,2bf42456,Mahjong Strategy,010,09764207,W
Fall 2022,3d0aa157,Eel Catching,001A,40cb9d52,F
Fall 2022,c34e86dc,Eel Catching,001A,b3609901,A
Fall 2022,2d9532ab,Mahjong Strategy,010,b3609901,B
Fall 2022,b1cc439e,Eel Catching,001A,336ebcbf,W
Fall 2022,e3fa9179,Mahjong Strategy,010,336ebcbf,D
Fall 2022,c43dc911,Crocheting,001,1effb4f1,C
Fall 2022,29aab4cd,Mahjong Strategy,010,1effb4f1,C
Fall 2022,60bdea5d,Mahjong Strategy,012,2d06d91f,A
Fall 2022,3d0aa157,Eel Catching,001A,469db44f,W
Fall 2022,2446aae7,Eel Catching,001A,3e38c598,A
Fall 2022,2abd8d40,Mahjong Strategy,004B,82746986,A
Fall 2022,29706113,Mahjong Strategy,004C,82746986,B
Fall 2022,8cd82d77,Eel Catching,001A,5b34b0c7,A
Fall 2022,52884970,Mahjong Strategy,010,5b34b0c7,A
Fall 2022,10bb2784,Mahjong Strategy,010C,5b34b0c7,P
Fall 2022,536a3d24,Mahjong Strategy,000G,d4e1fde4,D
Fall 2022,29111231,Eel Catching,001A,fd677caa,F
Fall 2022,b595c389,Eel Catching,001A,91098b84,A
Fall 2022,2bf42456,Mahjong Strategy,010,91098b84,A
Fall 2022,31fc8b27,Mahjong Strategy,002,403d5ded,A
Fall 2022,31fc8b27,Mahjong Strategy,002,acdcbdb2,A
Fall 2022,29111231,Eel Catching,001A,d91fe8d3,F
Fall 2022,79105857,Mahjong Strategy,002,5835f958,A
Fall 2022,a3a83aa3,Mahjong Strategy,001,5d000b8e,D
Fall 2022,4ee3e5ca,Crocheting,001,d284d883,A
Fall 2022,4ee3e5ca,Crocheting,001,70f27608,A
Fall 2022,e818b329,Crocheting,001,9f045885,W
Fall 2022,e80f93d7,Mahjong Strategy,010,9f045885,D
Fall 2022,bd540e9f,Eel Catching,001A,c2f7a569,C
Fall 2022,79105857,Mahjong Strategy,002,c2f7a569,B
Fall 2022,29111231,Eel Catching,001A,059030ee,W
Fall 2022,e72dd6c2,Crocheting,001,4cfa09ec,W
Fall 2022,29aab4cd,Mahjong Strategy,010,4cfa09ec,B
Fall 2022,ce2a4774,Crocheting,001,697dfaa3,A
Fall 2022,454cd81a,Mahjong Strategy,002,d94cc9ff,F
Fall 2022,29b3f621,Eel Catching,001A,c3743b5d,A
Fall 2022,127f650e,Mahjong Strategy,004A,c7e845a5,W
Fall 2022,29706113,Mahjong Strategy,004C,51b8d9d6,A
Fall 2022,746a7bf5,Eel Catching,001A,e909116d,F
Fall 2022,4a889971,Mahjong Strategy,003A,e909116d,B
Fall 2022,08c6dd2a,Crocheting,001,654f0310,C
Fall 2022,934a415f,Eel Catching,001A,654f0310,B
Fall 2022,aa941243,Apple Picking,001A,75cc88cd,B
Fall 2022,b3ace626,Apple Picking,001B,75cc88cd,W
Fall 2022,cb71756e,Apple Picking,012A,75cc88cd,B
Fall 2022,e505a71d,Mahjong Strategy,004A,25bdd46a,A
Fall 2022,add0041f,Apple Picking,001A,60103f96,A
Fall 2022,4f7deb15,Apple Picking,001B,60103f96,A
Fall 2022,f78a82e6,Eel Catching,001A,60103f96,A
Fall 2022,87f1a73e,Eel Catching,099X,60103f96,P
Fall 2022,e4b12113,Mahjong Strategy,004A,5f0d4834,A
Fall 2022,33fd1c49,Eel Catching,001A,0886de7b,A
Fall 2022,4f84e073,Mahjong Strategy,001,0886de7b,B
Fall 2022,8e881c5e,Mahjong Strategy,001C,0886de7b,P
Fall 2022,62f3c5d9,Eel Catching,001A,9c2bb044,A
Fall 2022,1b9496b9,Mahjong Strategy,010,9c2bb044,C
Fall 2022,f0220d9e,Eel Catching,001A,0724ca8c,B
Fall 2022,2788a467,Eel Catching,099X,0724ca8c,P
Fall 2022,e818b329,Crocheting,001,734d16ad,C
Fall 2022,75ed6b43,Eel Catching,001A,734d16ad,A
Fall 2022,a407cc82,Mahjong Strategy,010,e9677362,A
Fall 2022,5baee0ac,Apple Picking,010,1d557cae,A
Fall 2022,5d193a06,Mahjong Strategy,010,1d557cae,B
Fall 2022,ffc0160e,Crocheting,001,1c65827d,B
Fall 2022,71bc4218,Eel Catching,001A,1c65827d,A
Fall 2022,da86a24e,Mahjong Strategy,010,1c65827d,A
Fall 2022,e505a71d,Mahjong Strategy,004A,018294b3,A
Fall 2022,52884970,Mahjong Strategy,010,b4abe02b,A
Fall 2022,10bb2784,Mahjong Strategy,010C,b4abe02b,P
Fall 2022,133995d4,Eel Catching,001A,8dbd0cb5,W
Fall 2022,a3a83aa3,Mahjong Strategy,001,8dbd0cb5,D
Fall 2022,7bd8e0ce,Apple Picking,062A,f51be652,B
Fall 2022,2fa61095,Mahjong Strategy,001,f51be652,C
Fall 2022,db2df720,Eel Catching,001A,fd69b7b3,C
Fall 2022,33fd1c49,Eel Catching,001A,7d39757a,W
Fall 2022,4f84e073,Mahjong Strategy,001,7d39757a,W
Fall 2022,8e881c5e,Mahjong Strategy,001C,7d39757a,W
Fall 2022,69c36786,Apple Picking,031A,c0fa7f71,A
Fall 2022,bd540e9f,Eel Catching,001A,c0fa7f71,C
Fall 2022,e73beb4a,Mahjong Strategy,001,c0fa7f71,C
Fall 2022,07c48b45,Crocheting,020,8b0b2999,B
Fall 2022,23cb2fbc,Eel Catching,001A,8b0b2999,B
Fall 2022,da86a24e,Mahjong Strategy,010,8b0b2999,C
Fall 2022,9e95fa0d,Mahjong Strategy,004A,f7f71fdf,A
Fall 2022,641a9226,Apple Picking,014,6325b95b,W
Fall 2022,78407003,Eel Catching,001A,6325b95b,C
Fall 2022,ce2a4774,Crocheting,001,75b20d77,A
Fall 2022,b3b4261f,Mahjong Strategy,000D,75b20d77,B
Fall 2022,127f650e,Mahjong Strategy,004A,e572d3ef,A
Fall 2022,641a9226,Apple Picking,014,98e6cd8d,C
Fall 2022,1904e8d2,Apple Picking,001D,50f1c0c5,W
Fall 2022,ee6bebef,Eel Catching,001A,50f1c0c5,W
Fall 2022,69637edb,Mahjong Strategy,001,50f1c0c5,W
Fall 2022,133995d4,Eel Catching,001A,c4cb01ac,D
Fall 2022,b96f3e77,Mahjong Strategy,003B,c4cb01ac,A
Fall 2022,de567964,Apple Picking,031A,5d1d6733,NP
Fall 2022,e818b329,Crocheting,001,fb08c766,C
Fall 2022,819f0017,Eel Catching,001A,fb08c766,A
Fall 2022,2d9532ab,Mahjong Strategy,010,fb08c766,B
Fall 2022,84ab5159,Apple Picking,065B,6904ef66,A
Fall 2022,769d99b4,Eel Catching,001B,6904ef66,A
Fall 2022,f014b7e0,Eel Catching,001A,f4c74d4d,F
Fall 2022,5f6c0591,Eel Catching,001A,d5bac16f,B
Fall 2022,c83a4093,Eel Catching,099X,d5bac16f,P
Fall 2022,a3a83aa3,Mahjong Strategy,001,d5bac16f,A
Fall 2022,8264ccd5,Apple Picking,004,8bc7fefd,B
Fall 2022,b1cc439e,Eel Catching,001A,4b48202b,C
Fall 2022,d57a6a7a,Mahjong Strategy,003A,4b48202b,D
Fall 2022,b96f3e77,Mahjong Strategy,003B,1492be13,C
Fall 2022,e4b12113,Mahjong Strategy,004A,3459609e,A
Fall 2022,641a9226,Apple Picking,014,440a5e4b,W
Fall 2022,bd540e9f,Eel Catching,001A,440a5e4b,B
Fall 2022,ec3f6697,Eel Catching,001A,7b74eb2f,C
Fall 2022,b1afa926,Mahjong Strategy,003A,7b74eb2f,B
Fall 2022,cb71756e,Apple Picking,012A,9ee3dc71,F
Fall 2022,424caeb4,Eel Catching,001A,9ee3dc71,W
Fall 2022,9c225087,Mahjong Strategy,010,9ee3dc71,F
Fall 2022,1aad637a,Eel Catching,001A,13acf4c6,B
Fall 2022,b84dbbc8,Mahjong Strategy,000D,13acf4c6,A
Fall 2022,f298bcd1,Eel Catching,001A,10501588,C
Fall 2022,a7b31b65,Mahjong Strategy,003A,f4213f28,C
Fall 2022,934a415f,Eel Catching,001A,2b8c1290,A
Fall 2022,75ed6b43,Eel Catching,001A,5e3e89b0,C
Fall 2022,3f65edeb,Mahjong Strategy,001,5e3e89b0,W
Fall 2022,c34e86dc,Eel Catching,001A,916fe724,A
Fall 2022,020db758,Mahjong Strategy,003B,2088862e,A
Fall 2022,cdddc9bc,Apple Picking,001A,f2c66e13,F
Fall 2022,8264ccd5,Apple Picking,004,8c1c7aaa,A
Fall 2022,819f0017,Eel Catching,001A,8c1c7aaa,A
Fall 2022,e3fa9179,Mahjong Strategy,010,8c1c7aaa,A
Fall 2022,f78a82e6,Eel Catching,001A,74a74103,A
Fall 2022,87f1a73e,Eel Catching,099X,74a74103,P
Fall 2022,08c6dd2a,Crocheting,001,d44e4b55,F
Fall 2022,924947e2,Eel Catching,001A,d44e4b55,W
Fall 2022,5594b70c,Eel Catching,001A,29512ef0,B
Fall 2022,4a889971,Mahjong Strategy,003A,29512ef0,A
Fall 2022,d971458f,Eel Catching,001B,f665bb17,A
Fall 2022,807eb882,Mahjong Strategy,004A,f665bb17,A
Fall 2022,f014b7e0,Eel Catching,001A,525c1b21,W
Fall 2022,69637edb,Mahjong Strategy,001,525c1b21,W
Fall 2022,685ad0f2,Mahjong Strategy,010,d146a9ac,W
Fall 2022,c5398bfa,Mahjong Strategy,010C,d146a9ac,W
Fall 2022,0a8088cc,Crocheting,001,2d30a885,C
Fall 2022,4bc08f45,Eel Catching,001A,91e5ce6d,F
Fall 2022,498952c7,Crocheting,001,75102a8a,C
Fall 2022,db2df720,Eel Catching,001A,75102a8a,C
Fall 2022,c43dc911,Crocheting,001,616b76bf,A
Fall 2022,bd540e9f,Eel Catching,001A,616b76bf,A
Fall 2022,596ac587,Crocheting,004,c19f5eb3,A
Fall 2022,52884970,Mahjong Strategy,010,a5a0031c,F
Fall 2022,10bb2784,Mahjong Strategy,010C,a5a0031c,P
Fall 2022,454cd81a,Mahjong Strategy,002,496a397d,C
Fall 2022,e73beb4a,Mahjong Strategy,001,2424ae00,W
Fall 2022,769d99b4,Eel Catching,001B,ea217768,C
Fall 2022,6929aa14,Mahjong Strategy,010,ea217768,W
Fall 2022,fc559298,Mahjong Strategy,004A,e1e0f0df,A
Fall 2022,23cb2fbc,Eel Catching,001A,2cef50fa,W
Fall 2022,f0220d9e,Eel Catching,001A,4dec3b5d,F
Fall 2022,2788a467,Eel Catching,099X,4dec3b5d,NP
